title,date,totalpost,post,adrs1,adrs2,rate,categ,price,lat,lon,url
The Scented Leaf,2017 05,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 06,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2018 07,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 12,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 07,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2018 05,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 04,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 03,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 01,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 06,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 02,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 10,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 09,163,4,943 E University Blvd,Tucson,16,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 07,163,4,943 E University Blvd,Tucson,16,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 08,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 07,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 10,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2018 03,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 01,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 03,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 08,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 02,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2018 02,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2012 07,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 11,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 10,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 01,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 11,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 02,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 10,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 10,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 05,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 06,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 08,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 12,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 11,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 08,163,4,943 E University Blvd,Tucson,16,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 04,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 01,163,7,943 E University Blvd,Tucson,28,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 02,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 09,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 03,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 11,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2017 09,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2011 06,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 05,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 07,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 05,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 09,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 12,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 03,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 06,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 12,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2015 06,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 07,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 04,163,5,943 E University Blvd,Tucson,20,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2016 02,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 04,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2013 05,163,3,943 E University Blvd,Tucson,12,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2014 01,163,2,943 E University Blvd,Tucson,8,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2012 12,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2012 08,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
The Scented Leaf,2012 10,163,1,943 E University Blvd,Tucson,4,Coffee &amp; Tea,$,32.2318908,-110.9572674,https://www.yelp.com/biz/the-scented-leaf-tucson-2
Prep &amp; Pastry,2020 01,1839,13,2660 N Campbell Ave,Tucson,52,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 12,1839,16,2660 N Campbell Ave,Tucson,64,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 11,1839,19,2660 N Campbell Ave,Tucson,76,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 10,1839,31,2660 N Campbell Ave,Tucson,124,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 09,1839,26,2660 N Campbell Ave,Tucson,104,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 06,1839,24,2660 N Campbell Ave,Tucson,96,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 08,1839,25,2660 N Campbell Ave,Tucson,100,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 03,1839,19,2660 N Campbell Ave,Tucson,76,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 07,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 12,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 10,1839,25,2660 N Campbell Ave,Tucson,100,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 04,1839,23,2660 N Campbell Ave,Tucson,92,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 02,1839,26,2660 N Campbell Ave,Tucson,104,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 01,1839,23,2660 N Campbell Ave,Tucson,92,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 11,1839,16,2660 N Campbell Ave,Tucson,64,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 04,1839,32,2660 N Campbell Ave,Tucson,128,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 05,1839,25,2660 N Campbell Ave,Tucson,100,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2019 05,1839,19,2660 N Campbell Ave,Tucson,76,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 02,1839,40,2660 N Campbell Ave,Tucson,160,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 01,1839,30,2660 N Campbell Ave,Tucson,120,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 08,1839,28,2660 N Campbell Ave,Tucson,112,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 10,1839,28,2660 N Campbell Ave,Tucson,112,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 07,1839,28,2660 N Campbell Ave,Tucson,112,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 08,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 06,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 09,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 11,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 03,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 02,1839,24,2660 N Campbell Ave,Tucson,96,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 12,1839,15,2660 N Campbell Ave,Tucson,60,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2018 09,1839,11,2660 N Campbell Ave,Tucson,44,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 08,1839,19,2660 N Campbell Ave,Tucson,76,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 06,1839,15,2660 N Campbell Ave,Tucson,60,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 07,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 05,1839,17,2660 N Campbell Ave,Tucson,68,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 07,1839,31,2660 N Campbell Ave,Tucson,124,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 09,1839,20,2660 N Campbell Ave,Tucson,80,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 04,1839,33,2660 N Campbell Ave,Tucson,132,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 03,1839,32,2660 N Campbell Ave,Tucson,128,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 12,1839,26,2660 N Campbell Ave,Tucson,104,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 03,1839,17,2660 N Campbell Ave,Tucson,68,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 01,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2017 01,1839,18,2660 N Campbell Ave,Tucson,72,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 06,1839,33,2660 N Campbell Ave,Tucson,132,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 11,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 10,1839,23,2660 N Campbell Ave,Tucson,92,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 03,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 04,1839,32,2660 N Campbell Ave,Tucson,128,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 08,1839,31,2660 N Campbell Ave,Tucson,124,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 01,1839,35,2660 N Campbell Ave,Tucson,140,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 05,1839,30,2660 N Campbell Ave,Tucson,120,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 07,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 05,1839,33,2660 N Campbell Ave,Tucson,132,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 02,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 04,1839,30,2660 N Campbell Ave,Tucson,120,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 01,1839,33,2660 N Campbell Ave,Tucson,132,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 10,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 02,1839,23,2660 N Campbell Ave,Tucson,92,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 08,1839,26,2660 N Campbell Ave,Tucson,104,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 06,1839,32,2660 N Campbell Ave,Tucson,128,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2016 11,1839,13,2660 N Campbell Ave,Tucson,52,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 02,1839,29,2660 N Campbell Ave,Tucson,116,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 11,1839,15,2660 N Campbell Ave,Tucson,60,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 09,1839,13,2660 N Campbell Ave,Tucson,52,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 07,1839,25,2660 N Campbell Ave,Tucson,100,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 10,1839,20,2660 N Campbell Ave,Tucson,80,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 05,1839,23,2660 N Campbell Ave,Tucson,92,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 06,1839,22,2660 N Campbell Ave,Tucson,88,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 04,1839,23,2660 N Campbell Ave,Tucson,92,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 03,1839,28,2660 N Campbell Ave,Tucson,112,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 12,1839,26,2660 N Campbell Ave,Tucson,104,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2015 09,1839,24,2660 N Campbell Ave,Tucson,96,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
Prep &amp; Pastry,2014 12,1839,27,2660 N Campbell Ave,Tucson,108,Breakfast &amp; Brunch,$$,32.255573,-110.9435384,https://www.yelp.com/biz/prep-and-pastry-tucson-7
